Date,Close
13-03-2018,33856.78
14-03-2018,33835.74
15-03-2018,33685.54
16-03-2018,33176
17-03-2018,33176
18-03-2018,33176
19-03-2018,32923.12
20-03-2018,32996.76
21-03-2018,33136.18
22-03-2018,33006.27
23-03-2018,32596.54
24-03-2018,32596.54
25-03-2018,32596.54
26-03-2018,33066.41
27-03-2018,33174.39
28-03-2018,32968.68
29-03-2018,32968.68
30-03-2018,32968.68
31-03-2018,32968.68
01-04-2018,32968.68
02-04-2018,33255.36
03-04-2018,33370.63
04-04-2018,33019.07
05-04-2018,33596.8
06-04-2018,33626.97
07-04-2018,33626.97
08-04-2018,33626.97
09-04-2018,33788.54
10-04-2018,33880.25
11-04-2018,33940.44
12-04-2018,34101.13
13-04-2018,34192.65
14-04-2018,34192.65
15-04-2018,34192.65
16-04-2018,34305.43
17-04-2018,34395.06
18-04-2018,34331.68
19-04-2018,34427.29
20-04-2018,34415.58
21-04-2018,34415.58
22-04-2018,34415.58
23-04-2018,34450.77
24-04-2018,34616.64
25-04-2018,34501.27
26-04-2018,34713.6
27-04-2018,34969.7
28-04-2018,34969.7
29-04-2018,34969.7
30-04-2018,35160.36
01-05-2018,35160.36
02-05-2018,35176.42
03-05-2018,35103.14
04-05-2018,34915.38
05-05-2018,34915.38
06-05-2018,34915.38
07-05-2018,35208.14
08-05-2018,35216.32
09-05-2018,35319.35
10-05-2018,35246.27
11-05-2018,35535.79
12-05-2018,35535.79
13-05-2018,35535.79
14-05-2018,35556.71
15-05-2018,35543.94
16-05-2018,35387.88
17-05-2018,35149.12
18-05-2018,34848.3
19-05-2018,34848.3
20-05-2018,34848.3
21-05-2018,34616.13
22-05-2018,34651.24
23-05-2018,34344.91
24-05-2018,34663.11
25-05-2018,34924.87
26-05-2018,34924.87
27-05-2018,34924.87
28-05-2018,35165.48
29-05-2018,34949.24
30-05-2018,34906.11
31-05-2018,35322.38
01-06-2018,35227.26
02-06-2018,35227.26
03-06-2018,35227.26
04-06-2018,35011.89
05-06-2018,34903.21
06-06-2018,35178.88
07-06-2018,35463.08
08-06-2018,35443.67
09-06-2018,35443.67
10-06-2018,35443.67
11-06-2018,35483.47
12-06-2018,35692.52
13-06-2018,35739.16
14-06-2018,35599.82
15-06-2018,35622.14
16-06-2018,35622.14
17-06-2018,35622.14
18-06-2018,35548.26
19-06-2018,35286.74
20-06-2018,35547.33
21-06-2018,35432.39
22-06-2018,35689.6
23-06-2018,35689.6
24-06-2018,35689.6
25-06-2018,35470.35
26-06-2018,35490.04
27-06-2018,35217.11
28-06-2018,35037.64
29-06-2018,35423.48
30-06-2018,35423.48
01-07-2018,35423.48
02-07-2018,35264.41
03-07-2018,35378.6
04-07-2018,35645.4
05-07-2018,35574.55
06-07-2018,35657.86
07-07-2018,35657.86
08-07-2018,35657.86
09-07-2018,35934.72
10-07-2018,36239.62
11-07-2018,36265.93
12-07-2018,36548.41
13-07-2018,36541.63
14-07-2018,36541.63
15-07-2018,36541.63
16-07-2018,36323.77
17-07-2018,36519.96
18-07-2018,36373.44
19-07-2018,36351.23
20-07-2018,36496.37
21-07-2018,36496.37
22-07-2018,36496.37
23-07-2018,36718.6
24-07-2018,36825.1
25-07-2018,36858.23
26-07-2018,36984.64
27-07-2018,37336.85
28-07-2018,37336.85
29-07-2018,37336.85
30-07-2018,37494.4
31-07-2018,37606.58
01-08-2018,37521.62
02-08-2018,37165.16
03-08-2018,37556.16
04-08-2018,37556.16
05-08-2018,37556.16
06-08-2018,37691.89
07-08-2018,37665.8
08-08-2018,37887.56
09-08-2018,38024.37
10-08-2018,37869.23
11-08-2018,37869.23
12-08-2018,37869.23
13-08-2018,37644.9
14-08-2018,37852
15-08-2018,37852
16-08-2018,37663.56
17-08-2018,37947.88
18-08-2018,37947.88
19-08-2018,37947.88
20-08-2018,38278.75
21-08-2018,38285.75
22-08-2018,38285.75
23-08-2018,38336.76
24-08-2018,38251.8
25-08-2018,38251.8
26-08-2018,38251.8
27-08-2018,38694.11
28-08-2018,38896.63
29-08-2018,38722.93
30-08-2018,38690.1
31-08-2018,38645.07
01-09-2018,38645.07
02-09-2018,38645.07
03-09-2018,38312.52
04-09-2018,38157.92
05-09-2018,38018.31
06-09-2018,38242.81
07-09-2018,38389.82
08-09-2018,38389.82
09-09-2018,38389.82
10-09-2018,37922.17
11-09-2018,37413.13
12-09-2018,37717.96
13-09-2018,37717.96
14-09-2018,38090.64
15-09-2018,38090.64
16-09-2018,38090.64
17-09-2018,37585.51
18-09-2018,37290.67
19-09-2018,37121.22
20-09-2018,37121.22
21-09-2018,36841.6
22-09-2018,36841.6
23-09-2018,36841.6
24-09-2018,36305.02
25-09-2018,36652.06
26-09-2018,36542.27
27-09-2018,36324.17
28-09-2018,36227.14
29-09-2018,36227.14
30-09-2018,36227.14
01-10-2018,36526.14
02-10-2018,36526.14
03-10-2018,35975.63
04-10-2018,35169.16
05-10-2018,34376.99
06-10-2018,34376.99
07-10-2018,34376.99
08-10-2018,34474.38
09-10-2018,34299.47
10-10-2018,34760.89
11-10-2018,34001.15
12-10-2018,34733.58
13-10-2018,34733.58
14-10-2018,34733.58
15-10-2018,34865.1
16-10-2018,35162.48
17-10-2018,34779.58
18-10-2018,34779.58
19-10-2018,34315.63
20-10-2018,34315.63
21-10-2018,34315.63
22-10-2018,34134.38
23-10-2018,33847.23
24-10-2018,34033.96
25-10-2018,33690.09
26-10-2018,33349.31
27-10-2018,33349.31
28-10-2018,33349.31
29-10-2018,34067.4
30-10-2018,33891.13
31-10-2018,34442.05
01-11-2018,34431.97
02-11-2018,35011.65
03-11-2018,35011.65
04-11-2018,35011.65
05-11-2018,34950.92
06-11-2018,34991.91
07-11-2018,35237.68
08-11-2018,35237.68
09-11-2018,35158.55
10-11-2018,35158.55
11-11-2018,35158.55
12-11-2018,34812.99
13-11-2018,35144.49
14-11-2018,35141.99
15-11-2018,35260.54
16-11-2018,35457.16
17-11-2018,35457.16
18-11-2018,35457.16
19-11-2018,35774.88
20-11-2018,35474.51
21-11-2018,35199.8
22-11-2018,34981.02
23-11-2018,34981.02
24-11-2018,34981.02
25-11-2018,34981.02
26-11-2018,35354.08
27-11-2018,35513.14
28-11-2018,35716.95
29-11-2018,36170.41
30-11-2018,36194.3
01-12-2018,36194.3
02-12-2018,36194.3
03-12-2018,36241
04-12-2018,36134.31
05-12-2018,35884.41
06-12-2018,35312.13
07-12-2018,35673.25
08-12-2018,35673.25
09-12-2018,35673.25
10-12-2018,34959.72
11-12-2018,35150.01
12-12-2018,35779.07
13-12-2018,35929.64
14-12-2018,35962.93
15-12-2018,35962.93
16-12-2018,35962.93
17-12-2018,36270.07
18-12-2018,36347.08
19-12-2018,36484.33
20-12-2018,36431.67
21-12-2018,35742.07
22-12-2018,35742.07
23-12-2018,35742.07
24-12-2018,35470.15
25-12-2018,35470.15
26-12-2018,35649.94
27-12-2018,35807.28
28-12-2018,36076.72
29-12-2018,36076.72
30-12-2018,36076.72
31-12-2018,36068.33
01-01-2019,36254.57
02-01-2019,35891.52
03-01-2019,35513.71
04-01-2019,35695.1
05-01-2019,35695.1
06-01-2019,35695.1
07-01-2019,35850.16
08-01-2019,35980.93
09-01-2019,36212.91
10-01-2019,36106.5
11-01-2019,36009.84
12-01-2019,36009.84
13-01-2019,36009.84
14-01-2019,35853.56
15-01-2019,36318.33
16-01-2019,36321.29
17-01-2019,36374.08
18-01-2019,36386.61
19-01-2019,36386.61
20-01-2019,36386.61
21-01-2019,36578.96
22-01-2019,36444.64
23-01-2019,36108.47
24-01-2019,36195.1
25-01-2019,36025.54
26-01-2019,36025.54
27-01-2019,36025.54
28-01-2019,35656.7
29-01-2019,35592.5
30-01-2019,35591.25
31-01-2019,36256.69
01-02-2019,36469.43
02-02-2019,36469.43
03-02-2019,36469.43
04-02-2019,36582.74
05-02-2019,36616.81
06-02-2019,36975.23
07-02-2019,36971.09
08-02-2019,36546.48
09-02-2019,36546.48
10-02-2019,36546.48
11-02-2019,36395.03
12-02-2019,36153.62
13-02-2019,36034.11
14-02-2019,35876.22
15-02-2019,35808.95
16-02-2019,35808.95
17-02-2019,35808.95
18-02-2019,35498.44
19-02-2019,35352.61
20-02-2019,35756.26
21-02-2019,35898.35
22-02-2019,35871.48
23-02-2019,35871.48
24-02-2019,35871.48
25-02-2019,36213.38
26-02-2019,35973.71
27-02-2019,35905.43
28-02-2019,35867.44
01-03-2019,36063.81
02-03-2019,36063.81
03-03-2019,36063.81
04-03-2019,36063.81
05-03-2019,36442.54
06-03-2019,36636.1
07-03-2019,36725.42
08-03-2019,36671.43
09-03-2019,36671.43
10-03-2019,36671.43
11-03-2019,37054.1
12-03-2019,37535.66
13-03-2019,37752.17
14-03-2019,37754.89
15-03-2019,38024.32
16-03-2019,38024.32
17-03-2019,38024.32
18-03-2019,38095.07
19-03-2019,38363.47
20-03-2019,38386.75
21-03-2019,38386.75
22-03-2019,38164.61
23-03-2019,38164.61
24-03-2019,38164.61
25-03-2019,37808.91
26-03-2019,38233.41
27-03-2019,38132.88
28-03-2019,38545.72
29-03-2019,38672.91
30-03-2019,38672.91
31-03-2019,38672.91
01-04-2019,38871.87
02-04-2019,39056.65
03-04-2019,38877.12
04-04-2019,38684.72
05-04-2019,38862.23
06-04-2019,38862.23
07-04-2019,38862.23
08-04-2019,38700.53
09-04-2019,38939.22
10-04-2019,38585.35
11-04-2019,38607.01
12-04-2019,38767.11
13-04-2019,38767.11
14-04-2019,38767.11
15-04-2019,38905.84
16-04-2019,39275.64
17-04-2019,39275.64
18-04-2019,39140.28
19-04-2019,39140.28
20-04-2019,39140.28
21-04-2019,39140.28
22-04-2019,38645.18
23-04-2019,38564.88
24-04-2019,39054.68
25-04-2019,38730.86
26-04-2019,39067.33
27-04-2019,39067.33
28-04-2019,39067.33
29-04-2019,39067.33
30-04-2019,39031.55
01-05-2019,39031.55
02-05-2019,38981.43
03-05-2019,38963.26
04-05-2019,38963.26
05-05-2019,38963.26
06-05-2019,38600.34
07-05-2019,38276.63
08-05-2019,37789.13
09-05-2019,37558.91
10-05-2019,37462.99
11-05-2019,37462.99
12-05-2019,37462.99
13-05-2019,37090.82
14-05-2019,37318.53
15-05-2019,37114.88
16-05-2019,37393.48
17-05-2019,37930.77
18-05-2019,37930.77
19-05-2019,37930.77
20-05-2019,39352.67
21-05-2019,38969.8
22-05-2019,39110.21
23-05-2019,38811.39
24-05-2019,39434.72
25-05-2019,39434.72
26-05-2019,39434.72
27-05-2019,39683.29
28-05-2019,39749.73
29-05-2019,39502.05
30-05-2019,39831.97
31-05-2019,39714.2
01-06-2019,39714.2
02-06-2019,39714.2
03-06-2019,40267.62
04-06-2019,40083.54
05-06-2019,40083.54
06-06-2019,39529.72
07-06-2019,39615.9
08-06-2019,39615.9
09-06-2019,39615.9
10-06-2019,39784.52
11-06-2019,39950.46
12-06-2019,39756.81
13-06-2019,39741.36
14-06-2019,39452.07
15-06-2019,39452.07
16-06-2019,39452.07
17-06-2019,38960.79
18-06-2019,39046.34
19-06-2019,39112.74
20-06-2019,39601.63
21-06-2019,39194.49
22-06-2019,39194.49
23-06-2019,39194.49
24-06-2019,39122.96
25-06-2019,39434.94
26-06-2019,39592.08
27-06-2019,39586.41
28-06-2019,39394.64
29-06-2019,39394.64
30-06-2019,39394.64
01-07-2019,39686.5
02-07-2019,39816.48
03-07-2019,39839.25
04-07-2019,39908.06
05-07-2019,39513.39
06-07-2019,39513.39
07-07-2019,39513.39
08-07-2019,38720.57
09-07-2019,38730.82
10-07-2019,38557.04
11-07-2019,38823.11
12-07-2019,38736.23
13-07-2019,38736.23
14-07-2019,38736.23
15-07-2019,38896.71
16-07-2019,39131.04
17-07-2019,39215.64
18-07-2019,38897.46
19-07-2019,38337.01
20-07-2019,38337.01
21-07-2019,38337.01
22-07-2019,38031.13
23-07-2019,37982.74
24-07-2019,37847.65
25-07-2019,37830.98
26-07-2019,37882.79
27-07-2019,37882.79
28-07-2019,37882.79
29-07-2019,37686.37
30-07-2019,37397.24
31-07-2019,37481.12
01-08-2019,37018.32
02-08-2019,37118.22
03-08-2019,37118.22
04-08-2019,37118.22
05-08-2019,36699.84
06-08-2019,36976.85
07-08-2019,36690.5
08-08-2019,37327.36
09-08-2019,37581.91
10-08-2019,37581.91
11-08-2019,37581.91
12-08-2019,37581.91
13-08-2019,36958.16
14-08-2019,37311.53
15-08-2019,37311.53
16-08-2019,37350.33
17-08-2019,37350.33
18-08-2019,37350.33
19-08-2019,37402.49
20-08-2019,37328.01
21-08-2019,37060.37
22-08-2019,36472.93
23-08-2019,36701.16
24-08-2019,36701.16
25-08-2019,36701.16
26-08-2019,37494.12
27-08-2019,37641.27
28-08-2019,37451.84
29-08-2019,37068.93
30-08-2019,37332.79
31-08-2019,37332.79
01-09-2019,37332.79
02-09-2019,37332.79
03-09-2019,36562.91
04-09-2019,36724.74
05-09-2019,36644.42
06-09-2019,36981.77
07-09-2019,36981.77
08-09-2019,36981.77
09-09-2019,37145.45
10-09-2019,37145.45
11-09-2019,37270.82
12-09-2019,37104.28
13-09-2019,37384.99
14-09-2019,37384.99
15-09-2019,37384.99
16-09-2019,37123.31
17-09-2019,36481.09
18-09-2019,36563.88
19-09-2019,36093.47
20-09-2019,38014.62
21-09-2019,38014.62
22-09-2019,38014.62
23-09-2019,39090.03
24-09-2019,39097.14
25-09-2019,38593.52
26-09-2019,38989.74
27-09-2019,38822.57
28-09-2019,38822.57
29-09-2019,38822.57
30-09-2019,38667.33
01-10-2019,38305.41
02-10-2019,38305.41
03-10-2019,38106.87
04-10-2019,37673.31
05-10-2019,37673.31
06-10-2019,37673.31
07-10-2019,37531.98
08-10-2019,37531.98
09-10-2019,38177.95
10-10-2019,37880.4
11-10-2019,38127.08
12-10-2019,38127.08
13-10-2019,38127.08
14-10-2019,38214.47
15-10-2019,38506.09
16-10-2019,38598.99
17-10-2019,39052.06
18-10-2019,39298.38
19-10-2019,39298.38
20-10-2019,39298.38
21-10-2019,39298.38
22-10-2019,38963.84
23-10-2019,39058.83
24-10-2019,39020.39
25-10-2019,39058.06
26-10-2019,39058.06
27-10-2019,39250.2
28-10-2019,39250.2
29-10-2019,39831.84
30-10-2019,40051.87
31-10-2019,40129.05
01-11-2019,40165.03
02-11-2019,40165.03
03-11-2019,40165.03
04-11-2019,40301.96
05-11-2019,40248.23
06-11-2019,40469.78
07-11-2019,40653.74
08-11-2019,40323.61
09-11-2019,40323.61
10-11-2019,40323.61
11-11-2019,40345.08
12-11-2019,40345.08
13-11-2019,40116.06
14-11-2019,40286.48
15-11-2019,40356.69
16-11-2019,40356.69
17-11-2019,40356.69
18-11-2019,40284.19
19-11-2019,40469.7
20-11-2019,40651.64
21-11-2019,40575.17
22-11-2019,40359.41
23-11-2019,40359.41
24-11-2019,40359.41
25-11-2019,40889.23
26-11-2019,40821.3
27-11-2019,41020.61
28-11-2019,41130.17
29-11-2019,40793.81
30-11-2019,40793.81
01-12-2019,40793.81
02-12-2019,40802.17
03-12-2019,40675.45
04-12-2019,40850.29
05-12-2019,40779.59
06-12-2019,40445.15
07-12-2019,40445.15
08-12-2019,40445.15
09-12-2019,40487.43
10-12-2019,40239.88
11-12-2019,40412.57
12-12-2019,40581.71
13-12-2019,41009.71
14-12-2019,41009.71
15-12-2019,41009.71
16-12-2019,40938.72
17-12-2019,41352.17
18-12-2019,41558.57
19-12-2019,41673.92
20-12-2019,41681.54
21-12-2019,41681.54
22-12-2019,41681.54
23-12-2019,41642.66
24-12-2019,41461.26
25-12-2019,41461.26
26-12-2019,41163.76
27-12-2019,41575.14
28-12-2019,41575.14
29-12-2019,41575.14
30-12-2019,41558
31-12-2019,41253.74
01-01-2020,41306.02
02-01-2020,41626.64
03-01-2020,41464.61
04-01-2020,41464.61
05-01-2020,41464.61
06-01-2020,40676.63
07-01-2020,40869.47
08-01-2020,40817.74
09-01-2020,41452.35
10-01-2020,41599.72
11-01-2020,41599.72
12-01-2020,41599.72
13-01-2020,41859.69
14-01-2020,41952.63
15-01-2020,41872.73
16-01-2020,41932.56
17-01-2020,41945.37
18-01-2020,41945.37
19-01-2020,41945.37
20-01-2020,41528.91
21-01-2020,41323.81
22-01-2020,41115.38
23-01-2020,41386.4
24-01-2020,41613.19
25-01-2020,41613.19
26-01-2020,41613.19
27-01-2020,41155.12
28-01-2020,40966.86
29-01-2020,41198.66
30-01-2020,40913.82
31-01-2020,40723.49
01-02-2020,39735.53
02-02-2020,39735.53
03-02-2020,39872.31
04-02-2020,40789.38
05-02-2020,41142.66
06-02-2020,41306.03
07-02-2020,41141.85
08-02-2020,41141.85
09-02-2020,41141.85
10-02-2020,40979.62
11-02-2020,41216.14
12-02-2020,41565.9
13-02-2020,41459.79
14-02-2020,41257.74
15-02-2020,41257.74
16-02-2020,41257.74
17-02-2020,41055.69
18-02-2020,40894.38
19-02-2020,41323
20-02-2020,41170.12
21-02-2020,41170.12
22-02-2020,41170.12
23-02-2020,41170.12
24-02-2020,40363.23
25-02-2020,40281.2
26-02-2020,39888.96
27-02-2020,39745.66
28-02-2020,38297.29
29-02-2020,38297.29
01-03-2020,38297.29
02-03-2020,38144.02
03-03-2020,38623.7
04-03-2020,38409.48
05-03-2020,38470.61
06-03-2020,37576.62
07-03-2020,37576.62
08-03-2020,37576.62
09-03-2020,35634.95
10-03-2020,35634.95
11-03-2020,35697.4
12-03-2020,32778.14
13-03-2020,34103.48
14-03-2020,34103.48
15-03-2020,34103.48
16-03-2020,31390.07
17-03-2020,30579.09
18-03-2020,28869.51
19-03-2020,28288.23
20-03-2020,29915.96
21-03-2020,29915.96
22-03-2020,29915.96
23-03-2020,25981.24
24-03-2020,26674.03
25-03-2020,28535.78
26-03-2020,29946.77
27-03-2020,29815.59
28-03-2020,29815.59
29-03-2020,29815.59
30-03-2020,28440.32
31-03-2020,29468.49
01-04-2020,28265.31
02-04-2020,28265.31
03-04-2020,27590.95
04-04-2020,27590.95
05-04-2020,27590.95
06-04-2020,27590.95
07-04-2020,30067.21
08-04-2020,29893.96
09-04-2020,31159.62
10-04-2020,31159.62
11-04-2020,31159.62
12-04-2020,31159.62
13-04-2020,30690.02
14-04-2020,30690.02
15-04-2020,30379.81
16-04-2020,30602.61
17-04-2020,31588.72
18-04-2020,31588.72
19-04-2020,31588.72
20-04-2020,31648
21-04-2020,30636.71
22-04-2020,31379.55
23-04-2020,31863.08
24-04-2020,31327.22
25-04-2020,31327.22
26-04-2020,31327.22
27-04-2020,31743.08
28-04-2020,32114.52
29-04-2020,32720.16
30-04-2020,33717.62
01-05-2020,33717.62
02-05-2020,33717.62
03-05-2020,33717.62
04-05-2020,31715.35
05-05-2020,31453.51
06-05-2020,31685.75
07-05-2020,31443.38
08-05-2020,31642.7
09-05-2020,31642.7
10-05-2020,31642.7
11-05-2020,31561.22
12-05-2020,31371.12
13-05-2020,32008.61
14-05-2020,31122.89
15-05-2020,31097.73
16-05-2020,31097.73
17-05-2020,31097.73
18-05-2020,30028.98
19-05-2020,30196.17
20-05-2020,30818.61
21-05-2020,30932.9
22-05-2020,30672.59
23-05-2020,30672.59
24-05-2020,30672.59
25-05-2020,30672.59
26-05-2020,30609.3
27-05-2020,31605.22
28-05-2020,32200.59
29-05-2020,32424.1
30-05-2020,32424.1
31-05-2020,32424.1
01-06-2020,33303.52
02-06-2020,33825.53
03-06-2020,34109.54
04-06-2020,33980.7
05-06-2020,34287.24
06-06-2020,34287.24
07-06-2020,34287.24
08-06-2020,34370.58
09-06-2020,33956.69
10-06-2020,34247.05
11-06-2020,33538.37
12-06-2020,33780.89
13-06-2020,33780.89
14-06-2020,33780.89
15-06-2020,33228.8
16-06-2020,33605.22
17-06-2020,33507.92
18-06-2020,34208.05
19-06-2020,34731.73
20-06-2020,34731.73
21-06-2020,34731.73
22-06-2020,34911.32
23-06-2020,35430.43
24-06-2020,34868.98
25-06-2020,34842.1
26-06-2020,35171.27
27-06-2020,35171.27
28-06-2020,35171.27
29-06-2020,34961.52
30-06-2020,34915.8
01-07-2020,35414.45
02-07-2020,35843.7
03-07-2020,36021.42
04-07-2020,36021.42
05-07-2020,36021.42
06-07-2020,36487.28
07-07-2020,36674.52
08-07-2020,36329.01
09-07-2020,36737.69
10-07-2020,36594.33
11-07-2020,36594.33
12-07-2020,36594.33
13-07-2020,36693.69
14-07-2020,36033.06
15-07-2020,36051.81
16-07-2020,36471.68
17-07-2020,37020.14
18-07-2020,37020.14
19-07-2020,37020.14
20-07-2020,37418.99
21-07-2020,37930.33
22-07-2020,37871.52
23-07-2020,38140.47
24-07-2020,38128.9
25-07-2020,38128.9
26-07-2020,38128.9
27-07-2020,37934.73
28-07-2020,38492.95
29-07-2020,38071.13
30-07-2020,37736.07
31-07-2020,37606.89
01-08-2020,37606.89
02-08-2020,37606.89
03-08-2020,36939.6
04-08-2020,37687.91
05-08-2020,37663.33
06-08-2020,38025.45
07-08-2020,38040.57
08-08-2020,38040.57
09-08-2020,38040.57
10-08-2020,38182.08
11-08-2020,38407.01
12-08-2020,38369.63
13-08-2020,38310.49
14-08-2020,37877.34
15-08-2020,37877.34
16-08-2020,37877.34
17-08-2020,38050.78
18-08-2020,38528.32
19-08-2020,38614.79
20-08-2020,38220.39
21-08-2020,38434.72
22-08-2020,38434.72
23-08-2020,38434.72
24-08-2020,38799.08
25-08-2020,38843.88
26-08-2020,39073.92
27-08-2020,39113.47
28-08-2020,39467.31
29-08-2020,39467.31
30-08-2020,39467.31
31-08-2020,38628.29
01-09-2020,38900.8
02-09-2020,39086.03
03-09-2020,38990.94
04-09-2020,38357.18
05-09-2020,38357.18
06-09-2020,38357.18
07-09-2020,38417.23
08-09-2020,38365.35
09-09-2020,38193.92
10-09-2020,38840.32
11-09-2020,38854.55
12-09-2020,38854.55
13-09-2020,38854.55
14-09-2020,38756.63
15-09-2020,39044.35
16-09-2020,39302.85
17-09-2020,38979.85
18-09-2020,38845.82
19-09-2020,38845.82
20-09-2020,38845.82
21-09-2020,38034.14
22-09-2020,37734.08
23-09-2020,37668.42
24-09-2020,36553.6
25-09-2020,37388.66
26-09-2020,37388.66
27-09-2020,37388.66
28-09-2020,37981.63
29-09-2020,37973.22
30-09-2020,38067.93
01-10-2020,38697.05
02-10-2020,38697.05
03-10-2020,38697.05
04-10-2020,38697.05
05-10-2020,38973.7
06-10-2020,39574.57
07-10-2020,39878.95
08-10-2020,40182.67
09-10-2020,40509.49
10-10-2020,40509.49
11-10-2020,40509.49
12-10-2020,40593.8
13-10-2020,40625.51
14-10-2020,40794.74
15-10-2020,39728.41
16-10-2020,39982.98
17-10-2020,39982.98
18-10-2020,39982.98
19-10-2020,40431.6
20-10-2020,40544.37
21-10-2020,40707.31
22-10-2020,40558.49
23-10-2020,40685.5
24-10-2020,40685.5
25-10-2020,40685.5
26-10-2020,40145.5
27-10-2020,40522.1
28-10-2020,39922.46
29-10-2020,39749.85
30-10-2020,39614.07
31-10-2020,39614.07
01-11-2020,39614.07
02-11-2020,39757.58
03-11-2020,40261.13
04-11-2020,40616.14
05-11-2020,41340.16
06-11-2020,41893.06
07-11-2020,41893.06
08-11-2020,41893.06
09-11-2020,42597.43
10-11-2020,43277.65
11-11-2020,43593.67
12-11-2020,43357.19
13-11-2020,43443
14-11-2020,43637.98
15-11-2020,43637.98
16-11-2020,43637.98
17-11-2020,43952.71
18-11-2020,44180.05
19-11-2020,43599.96
20-11-2020,43882.25
21-11-2020,43882.25
22-11-2020,43882.25
23-11-2020,44077.15
24-11-2020,44523.02
25-11-2020,43828.1
26-11-2020,44259.74
27-11-2020,44149.72
28-11-2020,44149.72
29-11-2020,44149.72
30-11-2020,44149.72
01-12-2020,44655.44
02-12-2020,44618.04
03-12-2020,44632.65
04-12-2020,45079.55
05-12-2020,45079.55
06-12-2020,45079.55
07-12-2020,45426.97
08-12-2020,45608.51
09-12-2020,46103.5
10-12-2020,45959.88
11-12-2020,46099.01
12-12-2020,46099.01
13-12-2020,46099.01
14-12-2020,46253.46
15-12-2020,46263.17
16-12-2020,46666.46
17-12-2020,46890.34
18-12-2020,46960.69
19-12-2020,46960.69
20-12-2020,46960.69
21-12-2020,45553.96
22-12-2020,46006.69
23-12-2020,46444.18
24-12-2020,46973.54
25-12-2020,46973.54
26-12-2020,46973.54
27-12-2020,46973.54
28-12-2020,47353.75
29-12-2020,47613.08
30-12-2020,47746.22
31-12-2020,47751.33
01-01-2021,47868.98
02-01-2021,47868.98
03-01-2021,47868.98
04-01-2021,48176.8
05-01-2021,48437.78
06-01-2021,48174.06
07-01-2021,48093.32
08-01-2021,48782.51
09-01-2021,48782.51
10-01-2021,48782.51
11-01-2021,49269.32
12-01-2021,49517.11
13-01-2021,49492.32
14-01-2021,49584.16
15-01-2021,49034.67
16-01-2021,49034.67
17-01-2021,49034.67
18-01-2021,48564.27
19-01-2021,49398.29
20-01-2021,49792.12
21-01-2021,49624.76
22-01-2021,48878.54
23-01-2021,48878.54
24-01-2021,48878.54
25-01-2021,48347.59
26-01-2021,48347.59
27-01-2021,47409.93
28-01-2021,46874.36
29-01-2021,46285.77
30-01-2021,46285.77
31-01-2021,46285.77
01-02-2021,48600.61
02-02-2021,49797.72
03-02-2021,50255.75
04-02-2021,50614.29
05-02-2021,50731.63
06-02-2021,50731.63
07-02-2021,50731.63
08-02-2021,51348.77
09-02-2021,51329.08
10-02-2021,51309.39
11-02-2021,51531.52
12-02-2021,51544.3
13-02-2021,51544.3
14-02-2021,51544.3
15-02-2021,52154.13
16-02-2021,52104.17
17-02-2021,51703.83
18-02-2021,51324.69
19-02-2021,50889.76
20-02-2021,50889.76
21-02-2021,50889.76
22-02-2021,49744.32
23-02-2021,49751.41
24-02-2021,50781.69
25-02-2021,51039.31
26-02-2021,49099.99
27-02-2021,49099.99
28-02-2021,49099.99
01-03-2021,49849.84
02-03-2021,50296.89
03-03-2021,51444.65
04-03-2021,50846.08
05-03-2021,50405.32
06-03-2021,50405.32
07-03-2021,50405.32
08-03-2021,50441.07
09-03-2021,51025.48
10-03-2021,51279.51
11-03-2021,51279.51
12-03-2021,50792.08
13-03-2021,50792.08
14-03-2021,50792.08
15-03-2021,50395.08
16-03-2021,50363.96
17-03-2021,49801.62
18-03-2021,49216.52
19-03-2021,49858.24
20-03-2021,49858.24
21-03-2021,49858.24
22-03-2021,49771.29
23-03-2021,50051.44
24-03-2021,49180.31
25-03-2021,48440.12
26-03-2021,49008.5
27-03-2021,49008.5
28-03-2021,49008.5
29-03-2021,49008.5
30-03-2021,50136.58
31-03-2021,49509.15
01-04-2021,50029.83
02-04-2021,50029.83
03-04-2021,50029.83
04-04-2021,50029.83
05-04-2021,49159.32
06-04-2021,49201.39
07-04-2021,49661.76
08-04-2021,49746.21
09-04-2021,49591.32
10-04-2021,49591.32
11-04-2021,49591.32
12-04-2021,47883.38
13-04-2021,48544.06
14-04-2021,48544.06
15-04-2021,48803.68
16-04-2021,48832.03
17-04-2021,48832.03
18-04-2021,48832.03
19-04-2021,47949.42
20-04-2021,47705.8
21-04-2021,47705.8
22-04-2021,48080.67
23-04-2021,47878.45
24-04-2021,47878.45
25-04-2021,47878.45
26-04-2021,48386.51
27-04-2021,48944.14
28-04-2021,49733.84
29-04-2021,49765.94
30-04-2021,48782.36
01-05-2021,48782.36
02-05-2021,48782.36
03-05-2021,48718.52
04-05-2021,48253.51
05-05-2021,48677.55
06-05-2021,48949.76
07-05-2021,49206.47
08-05-2021,49206.47
09-05-2021,49206.47
10-05-2021,49502.41
11-05-2021,49161.81
12-05-2021,48690.8
13-05-2021,48690.8
14-05-2021,48732.55
15-05-2021,48732.55
16-05-2021,48732.55
17-05-2021,49580.73
18-05-2021,50193.33
19-05-2021,49902.64
20-05-2021,49564.86
21-05-2021,50540.48
22-05-2021,50540.48
